ID_Empleado,Género,Edad,Cargo,Departamento,Años_Experiencia,Horas_Trabajadas_Semana,Numero_Tareas,Nivel_Estrés,Satisfaccion_Laboral,Evaluacion_Desempeño,Salario_Anual,Bonos,Promociones_Ultimos_5_años,Horas_Formacion_Anual,Cursos_Realizados,Certificaciones,Absentismo_Laboral,Accidentes_Laborales,Rotación_Personal,Rendimiento
4397,Femenino,23,Supervisor,Recursos Humanos,4,30,11,3,9,2.6676234317563003,57296,6774,1,31,4,0,10,1,Sí,2.7499999999999996
4398,Femenino,24,Agente de Tráfico,Recursos Humanos,6,30,14,7,4,3.3871893536423197,52123,5363,1,40,6,0,3,0,Sí,2.6538461538461537
4399,Masculino,25,Administrador,Finanzas,7,44,13,1,7,3.8219109796029906,36960,3201,3,28,7,1,1,0,Sí,3.942307692307692
4400,Masculino,46,Contador,Mantenimiento,14,44,8,5,10,3.9939550493611438,78723,6998,0,65,1,3,11,2,No,3.8076923076923075
4401,Femenino,34,Analista de Datos,Recursos Humanos,16,44,12,3,6,2.6038222383770533,88408,5331,3,10,5,0,6,2,No,3.2115384615384612
4402,Masculino,60,Contador,Finanzas,0,44,3,5,5,3.868013246228388,127479,9271,0,58,3,1,8,2,No,2.519230769230769
4403,Femenino,56,Supervisor,Operaciones,20,30,5,4,5,1.5660174128349742,64339,290,0,3,7,0,4,2,No,2.4615384615384612
4404,Masculino,44,Agente de Tráfico,Mantenimiento,7,44,4,6,7,3.0523848011338806,65783,6960,3,53,3,4,0,1,Sí,3.0769230769230766
4405,Femenino,30,Analista de Datos,Mantenimiento,6,44,11,9,2,1.2900588674398734,102542,5738,3,66,2,3,8,1,No,2.346153846153846
4406,Masculino,23,Piloto,Tecnología,5,44,12,2,9,1.976422521185056,49830,3423,3,1,4,4,8,1,No,3.5192307692307687
4407,Masculino,62,Ingeniero,Servicio al Cliente,34,30,8,10,2,3.33274675799939,113349,3499,2,77,3,0,6,0,No,3.3846153846153846
4408,Femenino,52,Contador,Tecnología,1,44,11,8,9,3.9616827421676812,111129,8173,2,47,4,3,0,2,Sí,2.7884615384615383
4409,Femenino,23,Analista de Datos,Operaciones,5,44,7,2,4,1.381237453555809,109355,7804,3,67,8,1,3,0,No,3.365384615384615
4410,Femenino,53,Asistente de Vuelo,Tecnología,3,30,14,4,10,1.8282793869623073,46625,5568,2,43,2,4,0,2,Sí,3.173076923076923
4411,Femenino,39,Analista de Datos,Mantenimiento,20,30,7,9,10,4.9675928581162605,135390,843,2,61,1,3,2,2,Sí,3.6538461538461533
4412,Femenino,34,Ingeniero,Tecnología,12,44,10,4,6,2.3506305737491378,113987,913,0,18,1,3,6,0,No,2.442307692307692
4413,Masculino,26,Supervisor,Finanzas,8,44,10,7,1,2.1361630682639174,121990,4439,1,43,8,0,0,0,No,2.134615384615384
4414,Femenino,62,Agente de Tráfico,Tecnología,28,30,7,5,5,1.3410283660492643,127149,5667,1,30,6,4,7,0,Sí,3.4615384615384617
4415,Femenino,31,Piloto,Recursos Humanos,13,30,1,2,6,3.779371061345685,70106,7896,2,61,9,1,12,1,No,4.153846153846153
4416,Masculino,62,Asistente de Vuelo,Operaciones,15,44,13,8,9,3.033013537685745,45575,3990,0,14,3,2,9,0,No,2.5576923076923075
4417,Masculino,46,Analista de Datos,Operaciones,11,30,7,10,9,1.6302035113993814,126099,9168,3,28,5,0,3,1,Sí,2.4807692307692304
4418,Femenino,55,Mecánico,Mantenimiento,1,44,4,10,9,3.531592934377629,73848,1200,0,66,9,3,3,0,No,3.288461538461538
4419,Masculino,58,Supervisor,Tecnología,18,30,12,2,3,3.103041429444281,102423,7389,0,46,5,4,11,1,No,3.326923076923076
4420,Masculino,51,Contador,Mantenimiento,29,30,3,3,4,3.259781192263558,67903,1648,1,6,2,2,11,0,Sí,2.692307692307692
4421,Femenino,28,Contador,Mantenimiento,10,30,13,10,8,4.979419222278995,119370,121,3,67,8,3,0,1,No,3.673076923076923
4422,Masculino,27,Ingeniero,Finanzas,9,30,12,7,8,1.1144509117671886,128604,4370,1,0,3,4,4,0,No,2.7115384615384612
4423,Masculino,24,Supervisor,Servicio al Cliente,6,30,13,5,2,4.65988864378552,107988,9151,2,70,0,4,7,2,No,2.9230769230769225
4424,Femenino,34,Asistente de Vuelo,Mantenimiento,4,30,5,10,8,4.3675630463292165,131132,3815,1,21,1,2,7,0,No,1.8846153846153844
4425,Femenino,24,Administrador,Servicio al Cliente,6,30,2,3,7,2.6613712986406295,140258,4407,0,56,4,3,13,0,Sí,3.9230769230769225
4426,Masculino,47,Piloto,Servicio al Cliente,29,44,8,2,9,4.523785414553451,100913,1352,3,72,7,2,6,2,Sí,4.942307692307692
4427,Masculino,45,Asistente de Vuelo,Operaciones,16,44,12,6,5,3.5942449694913967,134011,5222,3,57,6,1,6,2,No,3.2115384615384612
4428,Femenino,27,Piloto,Recursos Humanos,2,44,12,10,2,4.557418066804841,123800,687,3,26,8,0,7,1,No,1.4615384615384615
4429,Masculino,62,Agente de Tráfico,Recursos Humanos,25,44,9,1,5,3.3789235290525834,65168,855,1,37,0,0,7,2,Sí,3.1346153846153846
4430,Masculino,62,Agente de Tráfico,Tecnología,12,30,5,8,2,1.864596957276718,115078,4436,1,75,1,1,14,1,No,2.6153846153846154
4431,Masculino,33,Supervisor,Finanzas,15,30,3,5,5,3.304885536207093,145708,21,1,12,9,3,0,0,No,2.9423076923076925
4432,Femenino,57,Supervisor,Finanzas,20,44,10,5,9,1.716248991720549,129853,7317,2,14,3,2,1,2,No,2.9807692307692304
4433,Masculino,23,Contador,Recursos Humanos,5,30,7,2,7,1.563311710749172,73878,2004,1,79,6,0,9,1,No,4.557692307692307
4434,Masculino,32,Mecánico,Tecnología,4,30,1,7,7,3.616244927685695,109792,6712,2,72,0,1,7,0,No,2.846153846153846
4435,Femenino,60,Ingeniero,Recursos Humanos,13,30,10,5,1,4.789906466142339,103501,6813,1,47,4,4,0,1,No,2.6346153846153846
4436,Masculino,55,Mecánico,Tecnología,17,30,3,8,9,3.35398391682978,36902,969,2,14,1,0,8,0,Sí,2.365384615384615
4437,Masculino,47,Asistente de Vuelo,Tecnología,3,44,9,5,6,4.183150531928906,112797,3778,0,39,1,0,8,1,No,2.1923076923076916
4438,Femenino,39,Contador,Tecnología,21,44,2,9,7,1.673457453064883,110624,7334,0,29,1,1,12,0,Sí,3.0
4439,Femenino,42,Piloto,Tecnología,19,30,11,5,2,3.616841464755768,102545,8536,3,22,8,2,11,0,No,2.5769230769230766
4440,Femenino,57,Administrador,Operaciones,12,30,14,3,1,3.931909885985887,49464,9921,0,8,9,0,14,1,Sí,1.9807692307692306
4441,Femenino,61,Analista de Datos,Operaciones,3,44,9,2,4,1.1664580820574448,33534,5580,3,31,4,2,9,0,No,2.365384615384615
4442,Masculino,43,Agente de Tráfico,Recursos Humanos,25,30,11,5,9,1.388657268174648,107335,8077,2,34,7,1,1,1,Sí,4.057692307692307
4443,Masculino,51,Mecánico,Tecnología,7,44,1,10,9,4.126323522113397,37791,3331,3,48,9,4,11,0,No,3.2499999999999996
4444,Femenino,62,Ingeniero,Mantenimiento,5,30,4,10,3,2.759800085848691,39512,4295,0,44,5,0,5,2,No,1.8653846153846152
4445,Femenino,51,Administrador,Tecnología,21,30,12,5,1,2.622324011528845,126187,6148,2,15,0,2,14,2,No,1.942307692307692
4446,Masculino,29,Administrador,Mantenimiento,5,30,10,6,2,4.681478387756712,51720,6443,3,31,9,2,14,1,No,2.1923076923076916
4447,Femenino,55,Agente de Tráfico,Operaciones,8,30,13,2,9,4.96786329741451,44563,3307,2,24,8,3,3,2,No,3.307692307692307
4448,Masculino,30,Supervisor,Tecnología,12,44,6,5,9,4.057538147622571,82255,5866,2,36,6,2,9,2,Sí,3.3846153846153846
4449,Femenino,41,Administrador,Servicio al Cliente,23,30,13,1,1,4.170375097273408,114756,539,0,36,1,2,6,0,No,3.1346153846153846
4450,Masculino,61,Asistente de Vuelo,Recursos Humanos,17,44,7,3,9,1.8332839902944182,134617,5271,2,34,7,1,14,2,Sí,3.5576923076923075
4451,Femenino,46,Asistente de Vuelo,Tecnología,11,30,3,3,1,1.7689017693599958,92694,7172,1,44,1,2,1,1,No,2.3269230769230766
4452,Femenino,40,Supervisor,Finanzas,22,44,9,3,10,4.922731261137974,114037,1488,0,7,1,3,12,1,No,3.307692307692307
4453,Masculino,26,Piloto,Mantenimiento,0,30,4,3,4,3.7803668770555663,72094,285,3,46,3,4,9,0,Sí,2.5576923076923075
4454,Femenino,32,Contador,Tecnología,14,44,5,8,5,3.7468391919175454,90504,5733,1,35,7,3,0,2,No,2.7692307692307687
4455,Masculino,36,Supervisor,Servicio al Cliente,18,44,8,1,8,2.144751884201065,124209,6482,0,9,6,4,14,0,Sí,3.634615384615384
4456,Masculino,29,Asistente de Vuelo,Mantenimiento,11,30,12,6,5,4.545917402310997,60622,1237,2,0,1,0,8,2,Sí,1.7115384615384612
4457,Masculino,40,Administrador,Servicio al Cliente,20,30,14,6,5,1.1777615887771211,98253,112,3,67,9,4,11,2,No,3.961538461538461
4458,Masculino,44,Asistente de Vuelo,Recursos Humanos,0,30,3,1,4,2.0983614258587653,120046,4433,2,74,5,4,11,2,Sí,3.365384615384615
4459,Masculino,48,Analista de Datos,Recursos Humanos,28,44,8,1,9,1.7205652963430667,52798,8281,2,14,3,3,8,0,Sí,3.673076923076923
4460,Femenino,61,Contador,Recursos Humanos,2,44,14,3,8,3.844384314665802,119361,6926,3,78,9,1,11,0,Sí,3.8269230769230766
4461,Femenino,53,Ingeniero,Operaciones,11,44,14,8,9,3.8613999615642047,57167,9691,3,2,0,1,8,2,Sí,1.923076923076923
4462,Masculino,47,Analista de Datos,Servicio al Cliente,27,30,11,6,7,3.1389259514647163,77373,1053,0,31,7,4,4,1,No,3.6538461538461533
4463,Femenino,48,Piloto,Tecnología,30,44,1,4,7,1.0210382097247002,38381,1563,0,19,7,3,11,2,No,3.615384615384615
4464,Masculino,40,Agente de Tráfico,Finanzas,22,30,8,5,5,4.495021287608074,40961,8548,2,55,5,1,2,1,No,3.7307692307692304
4465,Femenino,62,Analista de Datos,Finanzas,32,44,14,10,10,4.822348531978047,131683,3726,0,77,9,1,5,2,Sí,4.653846153846153
4466,Femenino,50,Piloto,Recursos Humanos,32,44,13,3,1,1.8092498203469658,44349,6689,1,41,6,3,9,2,Sí,3.4423076923076916
4467,Femenino,60,Piloto,Finanzas,10,30,11,6,6,4.368930909017054,140053,4554,3,72,2,4,0,1,No,3.3846153846153837
4468,Femenino,62,Ingeniero,Mantenimiento,28,44,11,6,10,4.893145806939819,142333,8662,2,59,8,0,13,1,No,4.326923076923077
4469,Masculino,54,Agente de Tráfico,Servicio al Cliente,24,30,12,6,6,2.3078964934599155,129873,2914,1,55,3,3,9,0,Sí,3.5769230769230766
4470,Masculino,40,Mecánico,Servicio al Cliente,12,30,10,9,10,1.7402273143942426,115845,2986,1,46,1,3,7,1,No,3.057692307692308
4471,Femenino,58,Supervisor,Servicio al Cliente,18,44,8,10,4,4.910160208225692,47871,2620,3,23,3,3,9,2,Sí,2.1923076923076925
4472,Femenino,40,Administrador,Mantenimiento,22,44,6,8,2,1.2389731673017783,55143,7169,0,40,1,4,3,0,No,2.75
4473,Masculino,54,Mecánico,Tecnología,3,44,5,6,1,2.103842567737929,50207,9333,1,3,3,4,1,2,No,1.2692307692307692
4474,Femenino,37,Supervisor,Operaciones,2,44,9,2,3,3.9681170670358656,93412,4403,2,75,1,3,10,0,No,2.9615384615384617
4475,Masculino,44,Supervisor,Mantenimiento,24,30,6,4,9,3.4694139265232598,99040,4659,1,50,7,1,3,2,No,4.057692307692307
4476,Masculino,28,Administrador,Servicio al Cliente,10,30,1,6,1,3.738042852361041,32622,1038,3,0,5,0,13,1,Sí,2.2115384615384612
4477,Masculino,47,Agente de Tráfico,Servicio al Cliente,28,44,12,9,5,3.8323661619418012,133823,6567,0,13,7,2,0,2,Sí,2.730769230769231
4478,Femenino,53,Piloto,Servicio al Cliente,28,44,6,2,10,3.74457689614793,59477,54,0,9,0,3,9,2,No,3.4423076923076925
4479,Masculino,33,Supervisor,Tecnología,11,44,1,6,6,2.3689649483083324,30913,8113,2,35,8,3,14,0,Sí,2.9807692307692304
4480,Femenino,29,Piloto,Finanzas,11,44,6,10,9,2.2460009064364908,93766,9493,2,41,1,4,9,1,Sí,3.692307692307692
4481,Masculino,26,Ingeniero,Operaciones,8,30,3,10,1,2.7138661782415423,43055,7412,2,47,7,4,12,1,Sí,2.6538461538461537
4482,Femenino,62,Analista de Datos,Mantenimiento,16,30,6,10,5,4.230734303913454,133533,7125,2,17,3,2,7,2,Sí,2.0384615384615383
4483,Femenino,49,Piloto,Servicio al Cliente,11,44,13,7,1,4.753084141400066,87391,3467,2,75,1,4,14,2,No,2.769230769230769
4484,Femenino,26,Agente de Tráfico,Recursos Humanos,8,44,6,8,2,2.82098442798054,51585,1494,1,59,0,4,5,0,Sí,2.365384615384615
4485,Masculino,47,Administrador,Operaciones,17,30,1,9,2,1.3430645488651551,57309,4133,1,27,3,1,0,0,No,1.923076923076923
4486,Masculino,26,Piloto,Recursos Humanos,8,44,13,5,5,4.753194129310438,40864,3703,3,52,9,0,12,1,No,3.788461538461538
4487,Femenino,43,Administrador,Operaciones,7,30,9,9,10,1.321712834256552,51781,4865,0,8,0,1,0,1,Sí,1.923076923076923
4488,Femenino,36,Contador,Servicio al Cliente,12,30,8,9,4,1.6364384260130218,124588,182,1,23,7,3,1,0,No,2.269230769230769
4489,Femenino,34,Supervisor,Operaciones,16,30,2,7,6,4.470712051746679,108133,1236,2,19,1,1,6,0,No,2.769230769230769
4490,Masculino,49,Ingeniero,Operaciones,5,44,2,2,5,3.205914162054446,30541,8812,3,68,7,2,1,2,No,3.442307692307692
4491,Masculino,54,Analista de Datos,Servicio al Cliente,6,30,5,8,2,2.4107447914524234,133166,9736,2,26,9,1,2,2,No,1.9038461538461537
4492,Masculino,62,Agente de Tráfico,Tecnología,20,44,10,5,9,4.723638746320551,61983,4127,0,39,0,4,11,0,Sí,3.442307692307692
4493,Masculino,44,Ingeniero,Recursos Humanos,26,44,2,8,10,4.842025555360834,39398,234,2,70,6,2,10,0,No,4.384615384615384
4494,Femenino,54,Analista de Datos,Tecnología,20,44,11,2,8,2.3230507765376687,54759,72,3,53,6,2,8,0,Sí,4.019230769230769
4495,Femenino,62,Ingeniero,Recursos Humanos,20,30,1,7,9,4.4736965760023,119641,5767,3,14,4,3,0,2,Sí,2.961538461538461
4496,Masculino,39,Ingeniero,Finanzas,21,44,2,5,6,3.714115407503942,91353,1789,3,50,2,3,8,1,No,3.4615384615384612
4497,Masculino,51,Asistente de Vuelo,Recursos Humanos,26,30,5,4,5,2.097965491595644,89325,8819,0,68,5,4,5,0,No,4.134615384615384
4498,Femenino,47,Supervisor,Recursos Humanos,26,44,11,10,5,4.7657307242988995,136484,8859,1,39,4,0,14,2,Sí,2.75
4499,Masculino,37,Mecánico,Operaciones,12,30,10,6,2,1.2522764505330781,85761,4023,1,68,8,2,8,1,Sí,3.1153846153846154
4500,Masculino,34,Analista de Datos,Finanzas,16,44,14,5,4,2.2717691967878357,51118,8785,3,42,3,4,11,0,No,3.4038461538461533
4501,Masculino,60,Agente de Tráfico,Servicio al Cliente,27,44,7,6,2,2.5850464428594466,109284,2260,1,63,8,3,9,1,Sí,3.673076923076923
4502,Masculino,54,Piloto,Servicio al Cliente,28,30,5,9,2,3.7626128703056003,116609,4262,0,6,9,3,10,2,No,2.442307692307692
4503,Masculino,47,Ingeniero,Mantenimiento,21,44,1,1,8,1.1537321056780625,137752,7388,2,1,5,0,7,2,Sí,2.9230769230769225
4504,Masculino,22,Ingeniero,Finanzas,4,44,7,1,4,4.5591076073933,109668,6545,0,29,8,2,6,0,Sí,3.6346153846153846
4505,Femenino,59,Analista de Datos,Operaciones,27,30,6,6,4,3.636411773937924,106479,6934,1,74,2,2,9,1,No,3.692307692307692
4506,Masculino,23,Contador,Mantenimiento,5,44,7,2,7,2.100091324586038,50480,7456,0,51,0,4,6,1,Sí,3.75
4507,Masculino,27,Mecánico,Mantenimiento,9,44,2,8,4,3.6333683755636006,69919,9160,2,32,5,0,5,1,Sí,2.9423076923076925
4508,Femenino,59,Ingeniero,Servicio al Cliente,3,44,5,7,9,3.147695679676913,61081,8370,0,8,3,1,12,1,Sí,1.9807692307692304
4509,Femenino,62,Asistente de Vuelo,Recursos Humanos,2,44,14,6,9,2.345103048299398,149502,6314,1,10,9,4,10,2,No,2.634615384615384
4510,Femenino,45,Administrador,Operaciones,27,44,8,4,3,1.1143858816192864,66548,6117,2,75,3,2,13,1,No,3.9615384615384612
4511,Masculino,39,Asistente de Vuelo,Finanzas,3,44,13,9,6,3.2044027056541697,104010,2051,1,9,3,4,7,0,Sí,1.7307692307692306
4512,Femenino,48,Mecánico,Mantenimiento,0,44,12,7,7,1.32872605919002,148288,4431,2,53,0,4,8,2,Sí,2.5576923076923075
4513,Masculino,62,Asistente de Vuelo,Operaciones,11,44,7,7,3,4.240705423257614,111791,8386,3,74,4,4,7,0,Sí,3.1538461538461533
4514,Masculino,29,Administrador,Servicio al Cliente,11,30,6,5,4,1.354102608912413,60888,2940,2,19,8,4,8,1,No,2.634615384615384
4515,Masculino,49,Piloto,Mantenimiento,31,44,13,1,1,2.7149571014007066,61608,3628,1,4,2,2,4,1,Sí,2.6153846153846154
4516,Femenino,31,Supervisor,Mantenimiento,13,44,6,2,9,2.73820716871685,39401,7634,3,23,1,0,2,2,No,3.423076923076923
4517,Femenino,38,Piloto,Tecnología,8,30,12,8,7,3.224806648468277,85417,5463,3,31,1,0,3,1,Sí,2.115384615384615
4518,Femenino,50,Supervisor,Servicio al Cliente,30,30,1,5,10,1.1580315604829035,95976,9423,1,30,9,3,3,0,No,4.211538461538461
4519,Femenino,27,Contador,Tecnología,6,30,1,2,7,1.8153297901522927,82959,3698,1,43,6,3,8,2,No,3.2499999999999996
4520,Femenino,35,Contador,Servicio al Cliente,12,30,7,5,9,1.7980047360198679,75694,1959,0,77,5,1,8,1,No,3.9230769230769225
4521,Masculino,43,Contador,Servicio al Cliente,1,44,3,8,6,3.395882458762128,62421,1526,1,18,1,0,0,0,Sí,1.4807692307692304
4522,Masculino,27,Asistente de Vuelo,Tecnología,9,30,6,4,8,2.0545421305415252,79625,7839,2,23,0,4,13,1,No,3.5576923076923075
4523,Masculino,47,Contador,Operaciones,6,30,12,3,5,1.5767799235120283,135593,6929,3,11,6,3,14,1,Sí,2.3269230769230766
4524,Masculino,60,Supervisor,Operaciones,17,30,5,5,8,1.0734122891940179,146545,3519,0,49,5,4,12,1,Sí,3.692307692307692
4525,Femenino,33,Piloto,Operaciones,7,30,3,7,10,4.362179341117409,49163,1695,0,24,4,1,14,1,Sí,2.615384615384615
4526,Femenino,56,Analista de Datos,Recursos Humanos,11,44,6,2,1,4.886192788483344,35036,5896,0,50,4,0,4,0,Sí,2.538461538461538
4527,Masculino,35,Ingeniero,Mantenimiento,17,44,3,1,3,3.8130479732327127,78918,7990,3,13,9,2,1,2,No,3.269230769230769
4528,Femenino,43,Supervisor,Operaciones,8,30,8,5,4,2.6508497021944066,95521,6466,0,71,2,1,4,0,No,2.903846153846154
4529,Femenino,44,Piloto,Recursos Humanos,26,44,14,7,9,1.4880437676813667,127193,376,3,28,4,2,10,0,No,3.423076923076923
4530,Masculino,28,Piloto,Mantenimiento,3,44,7,8,8,2.9004194059799278,50726,778,3,24,5,0,4,2,No,2.134615384615384
4531,Masculino,61,Ingeniero,Operaciones,16,30,9,8,8,2.829286893240303,122053,5275,0,58,6,2,2,2,Sí,3.5
4532,Femenino,46,Analista de Datos,Servicio al Cliente,10,44,5,10,2,2.679505235746817,108011,3343,3,56,6,0,3,1,No,2.230769230769231
4533,Femenino,34,Piloto,Finanzas,1,44,12,9,7,2.513214324804165,107083,5992,0,11,9,4,6,1,No,2.1538461538461533
4534,Masculino,42,Administrador,Operaciones,22,30,1,1,3,2.987013840205878,55132,3595,1,49,9,1,9,0,Sí,3.615384615384615
4535,Masculino,62,Agente de Tráfico,Finanzas,21,44,11,7,6,1.292722849733968,68011,2499,2,11,7,4,12,1,Sí,2.846153846153846
4536,Masculino,31,Supervisor,Operaciones,13,30,10,10,4,1.1531783869142371,118953,586,1,47,4,0,3,2,Sí,2.7499999999999996
4537,Femenino,30,Asistente de Vuelo,Servicio al Cliente,11,44,11,8,6,1.2558411348821066,132646,7489,2,49,3,0,2,2,Sí,2.5769230769230766
4538,Masculino,36,Contador,Finanzas,18,44,8,6,4,1.7999939204751079,74437,9246,3,18,6,4,9,1,Sí,3.1538461538461533
4539,Masculino,23,Asistente de Vuelo,Recursos Humanos,5,30,2,10,3,2.1122810223430055,60032,2999,3,52,1,4,3,0,No,2.2115384615384612
4540,Femenino,46,Mecánico,Servicio al Cliente,4,44,6,4,2,1.677830478263965,67822,6744,0,34,7,4,10,1,Sí,2.4038461538461533
4541,Femenino,34,Administrador,Finanzas,16,30,1,7,4,2.0076668533350452,90574,8801,1,26,3,1,1,2,No,2.596153846153846
4542,Femenino,55,Asistente de Vuelo,Finanzas,6,44,6,3,10,1.7433495867725899,148026,8998,1,66,9,1,0,2,Sí,3.9807692307692304
4543,Femenino,55,Ingeniero,Tecnología,28,30,4,2,2,1.6029730384220247,86909,2483,3,76,0,0,4,0,No,3.5769230769230766
4544,Femenino,56,Agente de Tráfico,Tecnología,32,44,5,6,7,2.1719306467993795,72786,5795,1,50,1,3,8,2,Sí,3.788461538461538
4545,Masculino,59,Analista de Datos,Servicio al Cliente,23,30,10,2,1,2.5900505193301764,89542,7909,2,18,0,4,8,0,No,2.4615384615384612
4546,Masculino,24,Ingeniero,Servicio al Cliente,6,30,7,6,1,3.9770670985456147,57932,2699,3,42,4,2,0,0,No,2.730769230769231
4547,Femenino,62,Administrador,Servicio al Cliente,30,44,13,10,5,4.822199771352166,85446,7484,0,34,0,2,11,1,Sí,2.730769230769231
4548,Femenino,27,Administrador,Mantenimiento,9,44,6,3,7,4.675861240730624,124187,9543,0,14,8,2,0,1,Sí,3.5
4549,Femenino,40,Agente de Tráfico,Recursos Humanos,4,44,1,2,1,2.903735130438339,83371,108,3,15,3,4,7,0,No,1.8461538461538458
4550,Femenino,24,Piloto,Operaciones,6,30,9,8,4,2.845380355908456,54570,8717,3,68,9,3,6,1,Sí,3.2499999999999996
4551,Femenino,39,Asistente de Vuelo,Tecnología,21,30,6,4,5,1.50279158061183,91155,1498,0,70,2,3,6,2,Sí,4.115384615384615
4552,Masculino,60,Contador,Finanzas,7,44,6,4,2,4.886960506411867,36415,6097,2,40,8,1,13,0,No,2.4615384615384612
4553,Masculino,30,Contador,Tecnología,12,30,9,7,7,4.0403911886205295,130198,9141,1,53,3,3,8,0,No,3.3846153846153846
4554,Masculino,33,Asistente de Vuelo,Operaciones,15,44,12,8,4,4.390273042164356,68227,1667,3,64,0,2,11,1,Sí,3.4615384615384617
4555,Masculino,26,Agente de Tráfico,Servicio al Cliente,7,30,10,9,8,1.9366546626056547,121864,3184,3,29,1,2,4,0,No,2.2307692307692304
4556,Femenino,24,Piloto,Tecnología,1,30,5,10,1,2.6043439362998932,92098,7453,2,18,3,4,7,0,No,1.1730769230769231
4557,Masculino,32,Analista de Datos,Recursos Humanos,14,44,11,8,10,1.4105804147148362,148489,4947,0,45,0,1,6,0,Sí,3.2115384615384612
4558,Femenino,51,Agente de Tráfico,Recursos Humanos,14,44,6,4,1,4.763252421391687,81807,8797,3,59,5,0,13,1,Sí,2.730769230769231
4559,Femenino,25,Contador,Mantenimiento,5,30,6,2,1,2.1433168765083552,33518,9816,2,78,6,1,1,0,Sí,3.0384615384615388
4560,Femenino,26,Administrador,Tecnología,4,30,7,10,4,3.384039049395101,133985,4917,3,23,0,0,1,0,Sí,1.25
4561,Masculino,22,Administrador,Servicio al Cliente,2,30,9,5,1,1.6088801158028727,51460,7428,2,35,5,1,12,0,Sí,1.8076923076923075
4562,Femenino,48,Mecánico,Finanzas,15,30,5,7,5,4.211186620153282,72440,6861,2,48,2,3,3,1,Sí,2.846153846153846
4563,Masculino,49,Supervisor,Mantenimiento,31,30,5,2,6,1.7453786690547393,94042,4402,0,58,6,1,0,0,Sí,4.346153846153846
4564,Masculino,50,Ingeniero,Servicio al Cliente,8,30,4,4,7,4.2375375642449455,89922,1057,1,13,1,4,9,0,Sí,2.384615384615384
4565,Femenino,39,Ingeniero,Mantenimiento,21,44,10,6,8,2.607050191779317,94624,6312,0,38,1,0,4,1,Sí,3.519230769230769
4566,Femenino,33,Contador,Tecnología,15,44,4,8,8,3.3110280662816125,95400,1368,2,7,3,3,4,0,No,2.4999999999999996
4567,Femenino,34,Ingeniero,Operaciones,16,30,12,10,2,2.07883512303175,59396,8102,1,47,7,3,0,0,No,3.2307692307692304
4568,Masculino,62,Ingeniero,Tecnología,9,44,8,6,4,4.531105825684577,88897,5738,1,79,2,1,4,0,No,3.0192307692307687
4569,Femenino,23,Agente de Tráfico,Servicio al Cliente,5,30,13,6,7,4.03947377541976,145333,9863,0,68,7,3,3,0,Sí,3.596153846153846
4570,Masculino,58,Analista de Datos,Finanzas,19,30,2,6,9,2.4170958558169393,109935,4633,0,40,6,2,11,0,No,3.538461538461538
4571,Femenino,37,Contador,Finanzas,0,30,10,4,9,3.341456172355324,109240,3738,3,34,4,2,13,2,No,2.7307692307692304
4572,Femenino,45,Mecánico,Servicio al Cliente,5,30,8,3,3,1.5159538361026308,31698,9119,1,63,3,2,9,0,Sí,2.8076923076923075
4573,Masculino,56,Analista de Datos,Mantenimiento,1,44,2,1,7,1.6418891623512217,115490,3625,2,52,9,1,10,2,Sí,3.326923076923076
4574,Masculino,43,Mecánico,Recursos Humanos,25,44,1,2,4,3.13471048234879,75573,5200,3,53,9,0,4,2,No,4.038461538461538
4575,Masculino,57,Contador,Servicio al Cliente,2,30,10,2,9,3.562395066925412,66194,2736,3,36,1,1,3,2,Sí,2.75
4576,Masculino,32,Piloto,Tecnología,12,44,13,10,7,3.2297268549159703,74664,8896,3,51,8,4,8,2,Sí,3.2115384615384612
4577,Masculino,50,Piloto,Finanzas,32,30,9,7,6,3.237631991489898,41416,8474,3,17,3,3,8,2,No,3.1538461538461537
4578,Masculino,56,Ingeniero,Operaciones,14,30,11,6,9,3.9691605636106857,75384,3683,0,20,4,2,2,1,Sí,2.846153846153846
4579,Femenino,36,Administrador,Finanzas,18,44,8,8,7,4.609629923053439,51169,970,1,41,1,1,2,1,No,2.884615384615385
4580,Femenino,52,Agente de Tráfico,Recursos Humanos,3,30,6,9,8,2.550390181871419,100110,488,3,64,1,1,2,1,No,2.673076923076923
4581,Masculino,62,Ingeniero,Finanzas,16,30,4,5,5,3.147733181844154,128694,7461,1,7,1,3,6,2,Sí,2.192307692307692
4582,Femenino,62,Supervisor,Recursos Humanos,4,30,2,3,4,4.572095937517757,77678,8361,2,38,9,1,0,0,Sí,2.673076923076923
4583,Masculino,62,Piloto,Servicio al Cliente,20,44,8,4,1,2.857114626155893,42699,7150,1,60,1,2,12,0,No,2.903846153846154
4584,Femenino,37,Ingeniero,Finanzas,19,30,3,8,8,2.780595826002338,47665,9784,0,59,8,3,3,0,No,3.980769230769231
4585,Femenino,31,Administrador,Mantenimiento,13,44,10,3,6,4.0660578285426725,111472,8757,1,68,4,0,8,0,Sí,4.115384615384615
4586,Masculino,53,Mecánico,Tecnología,29,44,4,2,4,4.5092045036519615,125076,9609,2,58,5,2,11,1,No,3.942307692307692
4587,Masculino,23,Mecánico,Mantenimiento,5,30,5,7,3,3.9506890069595006,112426,7355,2,9,3,4,7,2,Sí,1.6538461538461537
